pid,draft_year,was_drafted,declared_only,path,bio_pos,bio_height_in,bio_weight_lb,bio_pos_code,bio_age_at_draft,bio_combine_height_in,bio_combine_weight_lb,bio_combine_wingspan_in,bio_combine_reach_in,bio_combine_body_fat_pct,bio_combine_hand_length_in,bio_combine_hand_width_in,bio_combine_vertical_standing_in,bio_combine_vertical_max_in,bio_combine_lane_agility_s,bio_combine_sprint_s,bio_combine_bench_reps,bio_combine_wingspan_minus_height_in,bio_country_usa,col_age,col_gp,col_mpg,col_pts36,col_reb36,col_ast36,col_stl36,col_blk36,col_usg_pct,col_ts_pct,col_efg_pct,col_ast_pct,col_tov_pct,col_orb_pct,col_drb_pct,col_stl_pct,col_blk_pct,col_fg3ar,col_ftar,col_ft_pct,col_fg3_pct,col_fg2_pct,col_ortg,col_drtg,col_adj_ortg,col_adj_drtg,col_impact,col_impact_off,col_impact_def,col_value,col_recruit_score,col_rim_fga_share,col_rim_fg_pct,col_mid_fga_share,col_mid_fg_pct,col_dunks_per40,col_games_missed,col_minutes_share,col_usage_rank_team,col_bpm_rank_team,col_team_strength,col_bpm_pct_class,col_bpm_pct_age,col_usg_pct_age,col_ts_pct_age,col_ast_pct_age,col_stl_pct_age,col_blk_pct_age,col_bpm_pct_role,col_usg_pct_role,col_ast_pct_role,col_stl_pct_role,col_blk_pct_role,col_orb_pct_role,col_ts_pct_role,col_shot_proj_3p,col_fg3a_per40,col_gl_team_rank,col_gl_share_20min,col_gl_late_minus_early_pts40,col_gl_late_minus_early_ts,col_gl_late_minus_early_mpg,col_gl_top50_games,col_gl_top50_pts40,col_gl_top50_ts,col_gl_top50_gap_pts40,col_gl_top50_gap_ts,col_gl_mean_opp_rank,col_gl_ncaa_games,col_gl_ncaa_pts40,col_gl_ncaa_ts,col_gl_game_score_sd,col_gl_game_score_cv,col_gl_best5_game_score,col_gl_worst5_game_score,col_lu_on_off_net,col_lu_on_net,col_lu_rapm,col_lu_orapm,col_lu_drapm,col_lu_poss_on,col_lu_reliable,col_hm_share_rim,col_hm_fg_rim,col_hm_assisted_rim,col_hm_share_2pt_j,col_hm_fg_2pt_j,col_hm_assisted_2pt_j,col_hm_share_3,col_hm_assisted_3,col_hm_putback_share,col_sc_unassisted_rim,col_sc_unassisted_3,col_sc_self_created,col_pts_pg,col_reb_pg,col_ast_pg,col_stl_pg,col_blk_pg,col_final_season,col_class_index,col_n_seasons,col_minutes_total,col_first_bpm,col_bpm_delta,col_first_usg,col_usg_delta,col_bpm_mean,col_bpm_max,col_final_is_current,col_z_impact,col_z_ts_pct,col_z_usg_pct,col_z_ast_pct,col_z_stl_pct,col_z_blk_pct,col_z_orb_pct,col_z_fg3ar,col_z_pts36,bio_bmi_proxy,intl_age,intl_gp,intl_minutes,intl_mpg,intl_pts36,intl_reb36,intl_ast36,intl_stl36,intl_blk36,intl_usg_pct,intl_ts_pct,intl_efg_pct,intl_ast_pct,intl_tov_pct,intl_orb_pct,intl_drb_pct,intl_fg3ar,intl_ftar,intl_ft_pct,intl_fg3_pct,intl_impact,intl_level,intl_last_level,intl_n_seasons,intl_best_level,intl_youth_pts36,intl_youth_n,hs_mcdonalds_aa,hs_jordan_brand,hs_hoop_summit,hs_recruit_rank_first,hs_recruit_rank_final,hs_recruit_rank_delta,hs_recruit_rank_points,hs_rsci_rank,pre_transferred,pre_redshirt,pre_medical_redshirt,pre_withdrew_previous_draft,pre_green_room_invite,pre_n_schools,cons_mock_consensus_rank,cons_mock_best_rank,cons_mock_n_sources,cons_bigboard_consensus_rank,med_n_injuries,med_n_surgeries,med_major_injury,med_red_flag,med_months_since_injury,scout_motor,scout_feel_iq,scout_shooting_mechanics,scout_athleticism,scout_defense,scout_size_for_position,scout_ball_skills,scout_upside,scout_floor,scout_character_concern,scout_injury_concern,scout_consistency_concern,scout_age_concern,scout_overall_tone,scout_n_reports,cs_spot_15ft_pct,cs_spot_college3_pct,cs_spot_nba3_pct,cs_spot_attempts,cs_offdrib_15ft_pct,cs_offdrib_college3_pct,cs_onmove_15ft_pct,cs_onmove_college_pct,txt_has_report,txt_words,y_early_war,y_early_war_log,y_redraft_rank,y_early_tier,y_early_tier_code,y_career_tier,y_draft_outcome,y_second_contract_aav,y_earnings_first5,y_all_star_selections,y_minutes_5yr,y_games_5yr,y_allstar_5yr,y_nba_seasons_total,y_s1_minutes,y_s1_war,y_s1_impact,y_s1_pts36,y_s1_tier_code,y_s2_minutes,y_s2_war,y_s2_impact,y_s2_pts36,y_s2_tier_code,y_s3_minutes,y_s3_war,y_s3_impact,y_s3_pts36,y_s3_tier_code,y_s4_minutes,y_s4_war,y_s4_impact,y_s4_pts36,y_s4_tier_code,y_s5_minutes,y_s5_war,y_s5_impact,y_s5_pts36,y_s5_tier_code,intl_lg_adj_pts36,intl_lg_strength,intl_prev_pts36,intl_season_gap,intl_src,intl_two_minutes,intl_two_pts36,col_basic_fill,bio_measure_src
P84b2e1b413,2015,0,0,college_2008plus,F,80.0,216.0,4.0,19.739322381930183,81.25,216.0,87.25,111.5,14.7,9.25,10.75,,,,,,6.0,1,19.589322381930184,32.0,32.6667,17.332108844786895,10.987005115300905,1.4359577184104917,0.3673098292756844,3.005592851435866,26.5,56.56,52.5,8.5,17.2,10.4,22.7,0.6,8.0,0.2397820163487738,0.425,0.731,0.284,0.556,105.3,94.0666,117.312,93.2122,4.03771,1.42322,2.61449,3.38532,90.4,0.4114441416893733,0.6688741721854304,0.3460490463215259,0.4251968503937008,2.181120223346711,0.0,0.163,2.0,2.0,5.7,87.0,90.0,96.0,83.0,37.0,6.0,98.0,83.0,94.0,69.0,8.0,89.0,66.0,70.0,0.516,3.37,95.0,1.0,1.73,0.0,2.42,9.0,14.44,47.6,-6.79,0.0,137.94,0.0,,,7.78,0.58,20.24,8.26,-0.729,3.129,1.583,3.683,-2.099,1502.0,1.0,0.434,0.65,0.566,0.332,0.448,0.375,0.234,0.88,0.215,0.188,0.028,0.424,15.7273,9.9697,1.303,0.3333,2.7273,2015.0,2.0,2.0,1435.3344,3.20416,0.8335499999999998,18.5,8.0,3.620935,4.03771,1.0,1.054,0.696,1.516,-0.556,-1.485,2.554,1.359,-0.359,1.477,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,63.0,71.0,8.0,5.0,45.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,8.479877044541848,2.2492,14.0,star_track,4.0,starter,undrafted,14317459.0,4678145.0,0.0,3154.0,154.0,0.0,8,145.0,0.050020628,-2.076463321,15.5,0.0,107.0,0.058637012,-1.67300318,12.3,0.0,251.0,-0.035330318,-3.015272351000001,23.887250996015936,0.0,1325.0,4.868193101,4.44509814,22.03738317757009,4.0,1326.0,3.538356621541848,2.447939035327159,23.40557275541796,3.0,,,,,0.0,,,0.0,1.0
P11ed05516e,2015,1,0,international,G/F,80.0,220.0,3.0,20.33,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,24.2,19.98,63.0,945.2,15.0032,13.7914,4.799,2.7118,1.5959,0.3237,12.83731496627435,59.3,57.2,,,3.6,10.3,0.41,0.182,0.6989,0.3808,6.0996,4.0,4.0,3.0,4.0,21.964500529386022,3.0,0,0,0,,,,,,0.0,0.0,0.0,0.0,,0.0,6.2,4.0,5.0,7.0,1.0,0.0,0.0,0.0,39.8,3.5,2.5,4.5,5.0,2.5,4.5,3.5,4.5,2.5,1.0,0.0,1.0,0.5,-0.2,2.0,,,,,,,,,1,2450.0,-0.7101518300000003,0.0,57.0,bust_track,1.0,role_player,bust,1977011.0,23708265.0,0.0,6107.0,330.0,0.0,5,1413.0,-0.213872057,-3.045048634,12.7,0.0,960.0,-1.537501491,-5.874291022,12.3,0.0,1657.0,1.775629795,-0.648216671,16.0,1.0,1206.0,0.22643142,-2.383186166,15.3,0.0,871.0,-0.960839497,-4.753009753,10.53658536585366,0.0,12.9418,0.9384,13.971,0.0,2.0,1262.4,13.837,0.0,0.0
P98102db2bd,2015,0,0,college_2008plus,G,74.0,165.0,2.0,22.48264887063655,,,,,,,,,,,,,,1,22.33264887063655,20.0,26.45,11.024574669187146,4.967863894139887,5.784499054820416,5.3081285444234405,0.2722117202268431,20.2,49.8,44.5,31.9,18.9,2.8,13.7,8.9,0.9,0.2116788321167883,0.3939999999999999,0.741,0.414,0.398,105.5,84.2965,109.716,80.6124,10.919,3.63432,7.28468,2.02528,,0.3795620437956204,0.4615384615384615,0.4087591240875912,0.3392857142857143,0.0756143667296786,16.0,0.073,5.0,1.0,14.4,99.0,100.0,55.0,28.0,97.0,100.0,48.0,100.0,55.0,94.0,100.0,65.0,50.0,37.0,0.551,2.19,38.0,0.9,,,,6.0,10.89,45.6,-2.06,0.0,106.4,0.0,,,6.1,0.61,12.5,6.94,2.292,14.272,3.474,1.856,1.619,822.0,1.0,0.387,0.472,0.12,0.401,0.327,0.0,0.212,0.75,0.057,0.341,0.053,0.795,8.1,3.65,4.25,3.9,0.2,2015.0,4.0,4.0,2964.9983,7.48615,3.43285,17.8,2.3999999999999986,9.72542,10.919,1.0,2.825,-0.377,0.15,2.48,8.349,-0.463,-0.7,-0.476,-0.224,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.918820125,0.0,60.0,bust_track,1.0,fringe,undrafted,,888842.0,0.0,611.0,45.0,0.0,3,169.0,-0.218571258,-5.158515692,7.035502958579881,0.0,205.0,-0.22332264,-5.039471541000001,11.261463414634148,0.0,237.0,-0.476926227,-6.678337757,7.848945147679324,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0
Pe2eac4ddf4,2016,1,0,college_2008plus,C,82.0,245.0,6.0,19.65,81.0,245.2,86.75,108.5,8.55,9.0,8.0,27.5,33.5,11.65,3.5,,5.75,1,19.49349760438056,31.0,24.5806,14.503925860231238,12.42526219864446,2.409509938732171,1.133869799760787,2.929139239888367,21.9,62.0,62.0,12.9,23.3,13.7,25.8,1.9,9.6,0.004524886877828,0.253,0.589,,0.623,112.7,84.2337,118.612,79.2403,10.8645,1.92913,8.9354,2.61786,86.6,0.497737556561086,0.7363636363636363,0.497737556561086,0.509090909090909,1.9422607863059067,0.0,0.123,1.0,1.0,27.2,100.0,100.0,79.0,95.0,63.0,63.0,99.0,100.0,71.0,91.0,86.0,96.0,94.0,89.0,0.456,0.05,10.0,0.74,-4.72,0.0,7.31,15.0,14.41,59.9,-3.56,0.0,113.39,0.0,,,5.41,0.53,14.3,5.38,6.625,22.82,6.655,1.638,5.017,930.0,1.0,0.48,0.736,0.667,0.516,0.518,0.356,0.005,,0.245,0.16,,,9.9032,8.4839,1.6452,0.7742,2.0,2016.0,2.0,2.0,1384.9986,6.96131,3.90319,12.7,9.2,8.912905,10.8645,1.0,2.894,1.445,0.527,0.034,0.247,3.464,2.346,-1.398,0.473,25.6,18.65,7.0,111.0,15.857142857142858,10.37837837837838,11.35135135135135,1.2972972972972974,3.2432432432432434,3.891891891891892,10.183783783783785,65.6,65.0,,,,,0.05,0.5,0.6,0.0,10.714285714285714,1.0,1.0,1.0,1.0,10.37837837837838,1.0,0,0,0,65.0,75.0,10.0,4.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,38.0,3.0,89.0,0.0,0.0,0.0,0.0,,3.0,2.0,2.5,3.5,3.0,3.5,2.0,3.0,2.5,0.5,0.0,1.0,0.5,0.0,2.0,60.0,,32.0,50.0,50.0,,57.6,,1,1287.0,-0.296339127,0.0,58.0,bust_track,1.0,cup_of_coffee,met_expectations,,1856082.0,0.0,74.0,6.0,0.0,2,52.0,-0.121058244,-7.298942127999999,9.7,0.0,22.0,-0.175280883,-16.0196659,6.7,0.0,,,,,,,,,,,,,,,,3.1135,0.3,,1.0,0.0,,,0.0,1.0
P07954fea73,2016,1,0,international,G/F,79.0,202.0,3.0,18.92,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,22.8,18.52,37.0,481.0,13.0,14.123076923076924,3.876923076923077,1.9384615384615385,,,,,,,,,,,,,,4.7,4.0,3.0,4.0,4.0,21.81635466142161,4.0,0,0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,17.6,13.0,5.0,9.0,0.0,0.0,0.0,0.0,,4.0,5.0,5.0,4.0,2.0,4.0,4.0,5.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,1,1088.0,7.324173671285735,2.1192,15.0,starter_track,3.0,role_player,met_expectations,5370370.0,11218910.0,0.0,5050.0,256.0,0.0,7,80.0,-0.335856715,-10.89976836,10.4,0.0,679.0,1.397523451,1.054680718,14.6,1.0,1559.0,2.536565153,0.346314987,16.258064516129036,2.0,1257.0,3.181670861991118,2.169714296344375,16.974093264248705,3.0,1475.0,0.5442709202946169,-2.026584998314436,12.966824644549764,0.0,14.1231,1.0,11.776,0.0,0.0,370.5,11.446,0.0,0.0
Pc00908f11e,2016,0,0,college_2008plus,G,72.0,197.0,2.0,22.32659137577002,,,,,,,,,,,,,,1,22.17659137577002,31.0,29.0323,15.159970102265408,3.999986222242124,6.880006062213465,2.200004822215257,0.1200318266206948,24.7,52.35,46.1,39.6,14.6,1.3,11.9,3.7,0.4,0.3704918032786885,0.3929999999999999,0.817,0.381,0.396,112.7,87.9979,123.817,88.212,8.7659,5.07517,3.69073,3.58739,,0.3836065573770492,0.4786324786324786,0.2459016393442623,0.2666666666666666,0.0,3.0,0.132,2.0,2.0,21.4,98.0,99.0,83.0,41.0,100.0,98.0,22.0,99.0,85.0,99.0,98.0,35.0,13.0,49.0,0.591,5.02,16.0,0.94,-4.49,0.0,5.73,5.0,16.9,46.4,0.07,0.0,141.26,3.0,16.31,46.8,6.53,0.59,18.32,7.06,-1.772,19.426,5.768,3.405,2.364,564.0,1.0,0.4,0.451,0.036,0.23,0.3,0.048,0.37,0.628,0.016,0.386,0.138,0.742,12.2258,3.2258,5.5484,1.7742,0.0968,2016.0,4.0,4.0,3719.4586,2.80324,5.96266,18.6,6.099999999999998,8.20496,11.158,1.0,2.337,-0.113,1.132,3.566,2.6,-0.675,-1.073,0.135,0.639,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,23.60134025408176,3.2028,3.0,star_track,4.0,semi_star,undrafted,40806300.0,41106082.0,1.0,7401.0,283.0,0.0,9,294.0,0.30748944,-0.918920236,13.8,0.0,1520.0,5.60600977,4.057473737,16.0,4.0,1760.0,3.688588564,0.348511825,14.3,2.0,1928.0,6.660848983,2.803172348,17.747899159663863,4.0,1899.0,7.338403497081761,4.903574736979413,19.33150684931507,5.0,,,,,0.0,,,0.0,0.0
Pd7d10f6f4c,2016,0,0,college_2008plus,G/F,78.0,220.0,3.0,23.04664613278576,,,,,,,,,,,,,,1,22.89664613278576,36.0,30.9444,18.129251173071705,5.526040252840579,2.4883468414317296,0.6140303253577384,0.3555279792143327,25.0,51.53,47.5,13.9,13.3,3.8,12.8,1.0,1.2,0.5214592274678111,0.354,0.715,0.309,0.489,105.8,98.999,117.204,93.903,4.51124,3.2783,1.23294,3.10128,95.0,0.2682403433476394,0.632,0.2081545064377682,0.3092783505154639,0.8617606632110064,1.0,0.151,2.0,6.0,21.4,84.0,87.0,85.0,35.0,64.0,15.0,50.0,89.0,87.0,47.0,9.0,75.0,69.0,45.0,0.514,8.73,21.0,0.97,-2.08,0.0,3.08,13.0,19.12,46.8,-1.79,0.0,89.94,3.0,20.19,54.5,5.21,0.53,12.82,6.88,-17.853,12.811,1.708,1.545,0.163,1629.0,1.0,0.249,0.638,0.682,0.181,0.32,0.5,0.57,0.827,0.043,0.079,0.099,0.268,15.5833,4.75,2.1389,0.5278,0.3056,2016.0,4.0,4.0,3562.0,0.853964,3.657276,22.4,2.6000000000000014,3.0747235,4.75942,1.0,1.209,-0.245,1.197,0.166,-0.929,-0.315,-0.384,0.768,1.392,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,26.0,19.0,-7.0,4.0,29.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,4.139508645005678,1.637,20.0,rotation_track,2.0,role_player,undrafted,4997424.0,8125548.0,0.0,4228.0,162.0,0.0,8,1.0,0.000424441,-1.876842627,0.0,0.0,403.0,0.92417966,1.771431368,13.5,0.0,979.0,1.505499169,-0.11336614,13.8,1.0,1913.0,3.045406621,-0.0494528859999999,12.434210526315791,1.0,932.0,-1.336001245994321,-5.566583623111413,12.231660231660234,0.0,,,,,0.0,,,0.0,0.0
Pd59c0506ca,2017,1,0,college_2008plus,G,77.0,205.0,2.0,23.14,76.5,205.2,81.0,100.0,5.3,8.5,9.25,31.5,38.0,11.18,3.13,13.0,4.5,1,22.98425735797399,32.0,34.0606,18.448353816433062,7.206426193314268,1.1530155076540047,0.9608638720398348,0.1601263630118083,21.2,61.08,59.5,6.9,8.6,5.0,18.2,1.6,0.6,0.5674418604651162,0.123,0.83,0.443,0.505,125.7,97.3145,131.301,95.9034,6.53264,5.98181,0.550831,5.16029,47.8,0.1255813953488372,0.6296296296296297,0.3046511627906976,0.4580152671755725,0.2568950635044597,0.0,0.17,3.0,2.0,15.3,94.0,94.0,60.0,90.0,20.0,49.0,35.0,96.0,63.0,28.0,55.0,10.0,34.0,92.0,0.627,8.95,41.0,1.0,4.35,0.0,4.67,6.0,15.9,55.6,-5.51,0.0,136.53,0.0,,,6.98,0.53,20.26,9.56,,,,,,,,0.123,0.642,0.353,0.309,0.451,0.267,0.567,0.944,0.208,0.08,0.032,0.338,17.4545,6.8182,1.0909,0.9091,0.1515,2017.0,4.0,4.0,3897.9427,2.77274,3.7599,19.7,1.5,4.0763325,6.53264,1.0,1.7,1.224,0.37,-0.775,-0.155,-0.587,-0.037,0.906,1.397,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,1.0,0.0,0.0,0.0,0.0,2.0,53.3,45.0,3.0,52.0,0.0,0.0,0.0,0.0,,3.5,3.5,4.0,3.5,2.5,3.5,3.0,4.0,3.0,1.0,0.0,1.0,0.5,0.2,2.0,,60.0,76.0,50.0,,72.2,,70.3,1,1190.0,0.2129042501212834,0.193,56.0,rotation_track,2.0,fringe,met_expectations,205662.0,6302424.0,0.0,4242.0,213.0,0.0,5,474.0,0.68330573,0.073214785,14.3,0.0,2004.0,0.389369618,-2.367690786,14.1,0.0,836.0,0.485720585,-1.6042485649999998,13.862068965517244,0.0,907.0,-1.301116540035731,-5.579434459464434,12.243654822335024,0.0,21.0,-0.0443751428429855,-7.072615328045389,6.990291262135922,0.0,,,,,0.0,,,0.0,1.0
Pfaef4e4fa0,2017,0,0,college_2008plus,G,77.0,166.0,2.0,19.97203969883641,75.25,166.2,78.0,99.0,5.0,8.5,9.5,30.5,38.5,11.15,3.18,3.0,2.75,1,19.822039698836413,37.0,23.5405,13.432883753531144,2.4798793568530826,3.017268112402031,0.9918905715681484,0.1240245534291965,21.1,50.11,45.4,15.8,15.0,1.9,6.0,1.6,0.4,0.3475177304964539,0.316,0.775,0.327,0.435,104.2,102.29,109.851,97.8412,1.77016,1.71534,0.0548105,1.80194,95.0,0.301418439716312,0.5058823529411764,0.3404255319148936,0.375,0.6888645617644575,0.0,0.118,5.0,8.0,23.9,78.0,78.0,70.0,35.0,72.0,51.0,25.0,,,,,,,,0.551,4.5,24.0,0.73,-4.28,0.0,-16.44,10.0,15.06,42.4,0.28,0.0,101.78,3.0,17.6,46.8,5.6,1.1,9.06,-1.58,-11.331,13.332,0.945,-0.068,1.013,739.0,1.0,0.295,0.542,0.489,0.356,0.34,0.147,0.349,0.625,0.036,0.151,0.131,0.585,8.7838,1.6216,1.973,0.6486,0.0811,2017.0,1.0,1.0,870.9985,1.77016,0.0,21.1,0.0,1.77016,1.77016,1.0,0.473,-0.554,0.349,0.432,-0.155,-0.675,-0.869,-0.01,0.145,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,15.0,20.0,5.0,10.0,24.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,60.0,60.0,50.0,,66.7,,50.0,0,,-2.22451645,0.0,114.0,bust_track,1.0,fringe,undrafted,120250.0,233054.0,0.0,740.6,42.0,0.0,4,643.0,-2.307151662,-9.799671952,11.6,0.0,2.0,0.012635212,10.02557597,0.0,0.0,28.0,0.02,-1.67,6.428571428571429,0.0,67.6,0.05,-1.3,10.650887573964498,0.0,,,,,,,,,,0.0,,,0.0,1.0
Pbced5f5600,2017,0,0,international,F/C,80.0,245.0,5.0,24.98,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,26.9,24.83,41.0,773.0,18.853658536585368,18.16300129366106,10.664941785252264,1.350582147477361,1.3040103492884865,2.3751617076326004,16.896248382923677,63.6,57.874015748031496,,,,,0.1968503937007874,0.4724409448818897,0.8,0.28,13.0,4.0,3.0,7.0,4.0,16.68899204244032,2.0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,8.78693040944264,2.281,19.0,starter_track,3.0,starter,undrafted,9108387.0,20474208.0,0.0,6188.0,306.0,0.0,8,936.0,1.472894456,0.320861099,13.3,1.0,908.0,0.80660558,-1.090064135,14.9,1.0,1566.0,4.016315327,1.102875238,13.742738589211616,3.0,1601.0,2.428947983149006,0.2331523087952065,14.048780487804878,2.0,1177.0,0.0621670632936335,-2.681835785115818,14.192307692307692,0.0,18.163,1.0,16.898,0.0,0.0,1061.4,17.257,0.0,0.0
Pb8664aec2d,2017,0,0,college_2008plus,F,77.0,221.0,4.0,26.51208076659822,,,,,,,,,,,,,,1,23.362080766598226,32.0,33.1875,18.474522033898307,7.491471186440679,2.4745220338983054,0.9153084745762712,0.8474033898305084,28.6,49.72,47.7,15.5,16.2,6.5,16.7,1.5,2.9,0.4647302904564315,0.288,0.612,0.295,0.508,99.8,102.152,106.493,103.96,0.639377,0.662365,-0.0229879,2.06184,,0.2697095435684647,0.6230769230769231,0.2655601659751037,0.390625,0.64030131826742,0.0,0.166,1.0,4.0,-3.4,50.0,53.0,95.0,20.0,77.0,45.0,71.0,53.0,98.0,97.0,66.0,34.0,15.0,22.0,0.457,8.44,177.0,1.0,-2.45,0.0,2.31,2.0,19.05,40.8,-1.47,0.0,223.91,0.0,,,5.39,0.51,14.42,7.5,4.982,4.921,0.877,2.565,-1.688,1485.0,1.0,0.272,0.625,0.376,0.262,0.389,0.353,0.466,0.912,0.147,0.17,0.041,0.38,17.0312,6.9062,2.2812,0.8438,0.7812,2014.0,4.0,4.0,3912.9988,-0.906476,1.545853,28.6,0.0,1.250221,4.40301,0.0,0.18,-0.551,1.925,0.395,-0.341,0.347,0.28,0.654,1.592,26.2,26.12,28.0,868.150024,31.005358,17.62368205613273,9.330184617952622,1.7831019492087234,1.3269595901088174,0.7878822566271103,18.73832811182414,55.6,51.780415430267055,,,,,0.2759643916913946,0.3026706231454006,0.7450980392156863,0.3978494623655914,16.678571428571427,3.0,3.0,3.0,3.0,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,5.178522636715593,1.8211,25.0,rotation_track,2.0,role_player,undrafted,5121951.0,10634153.0,0.0,5938.0,300.0,0.0,8,629.0,0.94888948,0.216117659,9.6,1.0,1503.0,2.514936996,-0.0902110439999999,10.5,1.0,1072.0,0.441361066,-2.122257086,10.50810810810811,0.0,1069.0,0.8018528056451548,-1.300031589221209,12.298136645962732,1.0,1665.0,0.471482289070438,-2.193476846576904,11.590243902439024,0.0,12.6891,0.72,,0.0,0.0,,,0.0,0.0
Pe0f4e51abf,2018,0,0,college_2008plus,F,81.0,222.0,4.0,25.13083504449008,,,,,,,,,,,,,,1,23.980835044490075,35.0,29.6857,13.235827351216244,10.152039534186494,1.836399343791792,0.8315518919883985,2.252114654530633,17.9,62.43,61.3,9.3,15.1,9.7,22.0,1.3,5.9,0.0,0.601,0.629,,0.613,121.6,96.2904,124.572,90.1039,8.79399,3.81655,4.97744,3.78878,94.4,0.7436974789915967,0.6949152542372882,0.2605042016806723,0.3709677419354839,0.4234843231397127,2.0,0.14,6.0,1.0,27.1,99.0,100.0,39.0,93.0,46.0,37.0,94.0,98.0,41.0,73.0,55.0,79.0,57.0,90.0,0.48,0.0,9.0,0.97,-4.84,1.7,-1.28,21.0,13.31,64.7,-3.68,2.8,87.31,2.0,13.54,61.2,6.57,0.58,19.96,5.6,12.865,22.301,8.819,4.882,3.937,1462.0,1.0,0.773,0.69,0.504,0.227,0.352,0.158,0.0,,0.152,0.383,,,10.9143,8.3714,1.5143,0.6857,1.8571,2017.0,5.0,5.0,3343.9994,4.96086,3.8331300000000006,16.5,1.3999999999999986,8.017956000000002,9.29627,0.0,2.282,1.443,-0.329,-0.449,-0.539,1.763,1.225,-1.458,0.096,23.8,25.0,47.0,1637.48,34.84,18.40144612453281,13.344895815521411,2.660185162566871,0.945355057771698,0.6595500403058357,0.194,65.7,62.5,12.1,12.3,10.4,25.6,0.0111524163568773,0.4182156133828996,0.7288888888888889,0.1666666666666666,,2.0,2.0,1.0,2.0,,,1,0,0,20.0,25.0,5.0,4.0,21.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.042771503,0.0419,54.0,bust_track,1.0,cup_of_coffee,undrafted,,77250.0,0.0,142.0,30.0,0.0,2,68.0,0.098949322,0.11233969,14.6,0.0,74.0,-0.056177819,-4.245981761,7.024390243902439,0.0,,,,,,,,,,,,,,,,15.6412,0.85,,0.0,0.0,,,0.0,0.0
Pac86c1698b,2017,0,0,college_pre2008_or_unlinked,G,75.0,183.0,2.0,30.89,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,22.9,30.74,34.0,736.65,21.66617647058824,12.657299938912644,2.3946243127672573,5.913255956017105,1.2217470983506415,0.0977397678680513,12.831276725717776,62.7,60.3,,0.146,1.7,6.1,0.3513513513513513,0.2648648648648649,0.7346938775510204,0.4769230769230769,8.794117647058824,4.0,4.0,8.0,4.0,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.445552995,0.0,98.0,bust_track,1.0,cup_of_coffee,undrafted,,46079.0,0.0,35.0,1.0,0.0,1,35.0,-0.445552995,-19.31767884,8.4,0.0,,,,,,,,,,,,,,,,,,,,,12.6573,1.0,10.519,0.0,0.0,1097.2,12.022,0.0,0.0
